DATE,NPIV
2018-06-14 10:30,903.476254
2018-06-14 11:30,904.2397917
2018-06-14 12:30,903.1495266
2018-06-14 13:30,898.0602635
2018-06-14 14:30,899.9662813
2018-06-14 15:30,899.2415525
2018-06-14 16:30,898.2531112
2018-06-14 17:30,899.310864
2018-06-14 18:30,904.1658067
2018-06-14 19:30,907.3107838
2018-06-14 20:30,909.6954149
2018-06-14 21:30,911.3430191
2018-06-14 22:30,914.9957414
2018-06-14 23:30,915.8961047
2018-06-15 0:30,913.277797
2018-06-15 1:30,914.3951521
2018-06-15 2:30,910.5421432
2018-06-15 3:30,910.2113917
2018-06-15 4:30,907.7542364
2018-06-15 5:30,912.5352733
2018-06-15 6:30,909.7979955
2018-06-15 7:30,912.5981005
2018-06-15 8:30,916.7794941
2018-06-15 9:30,917.9986251
2018-06-15 10:30,917.3042101
2018-06-15 11:30,918.5032147
2018-06-15 12:30,919.6242131
2018-06-15 13:30,917.9430083
2018-06-15 14:30,926.6773838
2018-06-15 15:30,927.8029063
2018-06-15 16:30,929.2596839
2018-06-15 17:30,932.1765959
2018-06-15 18:30,935.4864816
2018-06-15 19:30,937.2142964
2018-06-15 20:30,935.392121
2018-06-15 21:30,935.8080331
2018-06-15 22:30,938.8727307
2018-06-15 23:30,936.1699071
2018-06-16 0:30,932.9646787
2018-06-16 1:30,928.9546063
2018-06-16 2:30,922.5246217
2018-06-16 3:30,921.3482574
2018-06-16 4:30,923.0429999
2018-06-16 5:30,921.6070845
2018-06-16 6:30,922.2911606
2018-06-16 7:30,923.5078568
2018-06-16 8:30,924.3601719
2018-06-16 9:30,925.0105022
2018-06-16 10:30,926.9874291
2018-06-16 11:30,929.7771847
2018-06-16 12:30,935.0676595
2018-06-16 13:30,935.8192461
2018-06-16 14:30,943.2709614
2018-06-16 15:30,945.432335
2018-06-16 16:30,950.8770879
2018-06-16 17:30,953.2235939
2018-06-16 18:30,955.1691929
2018-06-16 19:30,955.690924
2018-06-16 20:30,952.8696704
2018-06-16 21:30,952.1302909
2018-06-16 22:30,950.9590235
2018-06-16 23:30,947.7131658
2018-06-17 0:30,947.1604941
2018-06-17 1:30,943.2287452
2018-06-17 2:30,938.3103625
2018-06-17 3:30,937.4766421
2018-06-17 4:30,935.1837711
2018-06-17 5:30,930.0139446
2018-06-17 6:30,925.2011747
2018-06-17 7:30,923.7903539
2018-06-17 8:30,923.6824878
2018-06-17 9:30,923.3175476
2018-06-17 10:30,922.4928476
2018-06-17 11:30,923.5004524
2018-06-17 12:30,927.0736621
2018-06-17 13:30,929.3071591
2018-06-17 14:30,930.4456501
2018-06-17 15:30,930.8299523
2018-06-17 16:30,928.42752
2018-06-17 17:30,925.2817709
2018-06-17 18:30,924.6257308
2018-06-17 19:30,926.0937522
2018-06-17 20:30,927.5532775
2018-06-17 21:30,933.0413687
2018-06-17 22:30,935.1366362
2018-06-17 23:30,934.9207411
2018-06-18 0:30,937.5700192
2018-06-18 1:30,938.896184
2018-06-18 2:30,936.2991887
2018-06-18 3:30,937.9550676
2018-06-18 4:30,936.0286591
2018-06-18 5:30,932.1100861
2018-06-18 6:30,927.8100817
2018-06-18 7:30,929.9294806
2018-06-18 8:30,930.4839215
2018-06-18 9:30,933.1466928
2018-06-18 10:30,935.0798004
2018-06-18 11:30,938.0040532
2018-06-18 12:30,939.1065932
2018-06-18 13:30,934.7994295
2018-06-18 14:30,932.75715
2018-06-18 15:30,931.7541668
2018-06-18 16:30,929.8665801
2018-06-18 17:30,931.5689791
2018-06-18 18:30,932.451991
2018-06-18 19:30,931.0763023
2018-06-18 20:30,931.6096155
2018-06-18 21:30,929.8857853
2018-06-18 22:30,924.1834979
2018-06-18 23:30,921.795401
2018-06-19 0:30,917.6002942
2018-06-19 1:30,914.3735367
2018-06-19 2:30,909.211695
2018-06-19 3:30,904.7030091
2018-06-19 4:30,896.7786345
2018-06-19 5:30,886.755426
2018-06-19 6:30,882.3741068
2018-06-19 7:30,881.5235883
2018-06-19 8:30,878.6650786
2018-06-19 9:30,875.9579519
2018-06-19 10:30,871.5435343
2018-06-19 11:30,868.0680143
2018-06-19 12:30,868.3521146
2018-06-19 13:30,866.8423497
2018-06-19 14:30,869.8697964
2018-06-19 15:30,867.9231943
2018-06-19 16:30,868.675261
2018-06-19 17:30,868.7080858
2018-06-19 18:30,865.5301522
2018-06-19 19:30,868.5141555
2018-06-19 20:30,869.7093612
2018-06-19 21:30,870.0271287
2018-06-19 22:30,872.0737064
2018-06-19 23:30,874.5204332
2018-06-20 0:30,874.2114095
